3.890000e-07 -6.227857e-04 2.672982e-03 -8.870485e-02
3.900000e-07 -1.285573e-03 4.742372e-03 -1.065030e-01
3.910000e-07 -2.653719e-03 8.413858e-03 -1.278723e-01
3.920000e-07 -5.477888e-03 1.492776e-02 -1.535292e-01
3.930000e-07 -1.130762e-02 2.648465e-02 -1.843341e-01
3.940000e-07 -2.334154e-02 4.698874e-02 -2.213198e-01
3.950000e-07 -4.818232e-02 8.336684e-02 -2.657265e-01
3.960000e-07 -9.945940e-02 1.479084e-01 -3.190431e-01
3.970000e-07 -2.053071e-01 2.624173e-01 -3.830575e-01
3.980000e-07 -4.238012e-01 4.655775e-01 -4.599160e-01
3.990000e-07 -8.748234e-01 8.260217e-01 -5.521959e-01
